country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","20-05-2025 21:00:00",28.685382,77.453839,CO,31,102,62
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","20-05-2025 21:00:00",28.849399,78.742362,NO2,21,32,25
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","20-05-2025 21:00:00",28.802625,78.753728,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","20-05-2025 21:00:00",28.802625,78.753728,NO2,27,27,27
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","20-05-2025 21:00:00",28.802625,78.753728,OZONE,48,79,64
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","20-05-2025 21:00:00",29.4723508,77.7194031,PM10,92,372,167
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","20-05-2025 21:00:00",29.4723508,77.7194031,NO2,21,72,34
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","20-05-2025 21:00:00",29.4723508,77.7194031,OZONE,12,51,36
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","20-05-2025 21:00:00",28.83526,78.74460,SO2,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","20-05-2025 21:00:00",28.840739,78.697531,PM10,41,158,80
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","20-05-2025 21:00:00",28.840739,78.697531,NO2,15,47,20
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","20-05-2025 21:00:00",28.88528,78.73880,NO2,15,16,16
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","20-05-2025 21:00:00",26.428282,80.327067,CO,25,38,28
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","20-05-2025 21:00:00",26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","20-05-2025 21:00:00",26.4703136,80.3229863,SO2,11,21,13
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","20-05-2025 21:00:00",28.47272,77.482000,NO2,15,65,33
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","20-05-2025 21:00:00",28.557054,77.453663,NO2,27,105,53
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","20-05-2025 21:00:00",29.063510,77.709723,PM2.5,35,80,55
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","20-05-2025 21:00:00",29.063510,77.709723,NH3,6,15,10
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","20-05-2025 21:00:00",29.063510,77.709723,CO,4,57,32
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","20-05-2025 21:00:00",28.6603346,77.3572563,CO,45,86,63
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","20-05-2025 21:00:00",28.6603346,77.3572563,OZONE,15,175,137
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","20-05-2025 21:00:00",23.5087640,87.3544400,PM10,15,81,47
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","20-05-2025 21:00:00",23.5087640,87.3544400,NO2,7,39,18
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","20-05-2025 21:00:00",23.5087640,87.3544400,SO2,5,5,5
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","20-05-2025 21:00:00",22.06047,88.109737,OZONE,13,24,19
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","20-05-2025 21:00:00",22.629801,88.352017,PM2.5,4,24,12
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","20-05-2025 21:00:00",22.629801,88.352017,NO2,30,34,33
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","20-05-2025 21:00:00",22.629801,88.352017,SO2,7,13,10
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","20-05-2025 21:00:00",22.629801,88.352017,CO,7,19,11
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","20-05-2025 21:00:00",22.629801,88.352017,OZONE,18,36,26
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","20-05-2025 21:00:00",22.554954,88.292568,PM2.5,6,31,16
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","20-05-2025 21:00:00",22.554954,88.292568,NH3,1,2,2
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","20-05-2025 21:00:00",22.554954,88.292568,SO2,8,11,9
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","20-05-2025 21:00:00",27.5714090,77.6557570,PM10,44,93,66
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","20-05-2025 21:00:00",27.5714090,77.6557570,NH3,2,2,2
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","20-05-2025 21:00:00",30.269444,78.044167,NO2,1,3,2
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","20-05-2025 21:00:00",30.269444,78.044167,CO,6,13,9
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","20-05-2025 21:00:00",29.2124114,78.9611753,CO,NA,NA,NA
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","20-05-2025 21:00:00",23.685297,86.945968,PM2.5,23,51,36
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","20-05-2025 21:00:00",23.685297,86.945968,SO2,4,14,8
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","20-05-2025 21:00:00",23.6979360,86.9443950,NO2,6,38,11
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","20-05-2025 21:00:00",23.6979360,86.9443950,NH3,1,2,1
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","20-05-2025 21:00:00",23.6181830,87.1057180,NH3,14,21,17
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","20-05-2025 21:00:00",23.616515,87.119133,PM2.5,12,36,24
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","20-05-2025 21:00:00",22.7605581,88.3617589,PM2.5,7,34,20
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","20-05-2025 21:00:00",22.7605581,88.3617589,NO2,6,22,12
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","20-05-2025 21:00:00",28.5447608,77.3231257,SO2,8,16,12
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","20-05-2025 21:00:00",28.6245479,77.3577104,OZONE,21,141,46
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","20-05-2025 21:00:00",28.569230,77.393848,PM10,95,230,152
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","20-05-2025 21:00:00",28.569230,77.393848,NO2,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","20-05-2025 21:00:00",25.425602,81.917152,PM2.5,28,60,46
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","20-05-2025 21:00:00",22.556640,88.342674,PM10,15,35,25
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","20-05-2025 21:00:00",22.49929,88.36917,PM2.5,36,68,49
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","20-05-2025 21:00:00",22.49929,88.36917,SO2,4,18,7
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","20-05-2025 21:00:00",22.51106,88.35142,PM10,32,57,39
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","20-05-2025 21:00:00",22.51106,88.35142,CO,8,16,13
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","20-05-2025 21:00:00",22.6025571,88.3105664,PM10,21,56,35
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","20-05-2025 21:00:00",22.611968,88.347422,NO2,21,27,23
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","20-05-2025 21:00:00",22.5687319,88.2797276,NO2,8,12,11
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","20-05-2025 21:00:00",22.58157048,88.41002457,NH3,5,6,6
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","20-05-2025 21:00:00","25.44919916 ","81.82735986 ",NH3,6,9,7
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","20-05-2025 21:00:00","25.44919916 ","81.82735986 ",SO2,33,70,45
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","20-05-2025 21:00:00",25.301778,82.996789,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","20-05-2025 21:00:00",25.32393,82.99687,NH3,1,1,1
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","20-05-2025 21:00:00",25.494,81.863,OZONE,1,111,82
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","20-05-2025 21:00:00",25.494,81.863,NH3,4,6,5
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","20-05-2025 21:00:00",16.9872867,81.7363176,OZONE,5,12,9
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","20-05-2025 21:00:00",13.67,79.35,PM2.5,18,35,26
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","20-05-2025 21:00:00",13.67,79.35,NH3,1,2,1
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","20-05-2025 21:00:00",13.67,79.35,SO2,1,8,5
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","20-05-2025 21:00:00",13.615387,79.409230,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","20-05-2025 21:00:00",13.615387,79.409230,NO2,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","20-05-2025 21:00:00",13.615387,79.409230,NH3,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","20-05-2025 21:00:00",16.536107,80.594233,PM2.5,58,70,62
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","20-05-2025 21:00:00",16.536107,80.594233,CO,20,39,33
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","20-05-2025 21:00:00",16.486692,80.699436,NH3,3,5,3
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","20-05-2025 21:00:00",16.486692,80.699436,OZONE,20,37,34
India,Assam,Silchar,"Tarapur, Silchar - PCBA","20-05-2025 21:00:00",24.82827,92.79525,OZONE,1,4,2
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","20-05-2025 21:00:00",26.987634,94.636574,NO2,20,30,23
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","20-05-2025 21:00:00",26.987634,94.636574,SO2,6,11,9
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","20-05-2025 21:00:00",26.146529,87.454184,PM2.5,NA,NA,NA
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","20-05-2025 21:00:00",26.146529,87.454184,NH3,5,6,5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","20-05-2025 21:00:00",26.146529,87.454184,CO,50,69,62
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","20-05-2025 21:00:00",26.146529,87.454184,OZONE,6,12,9
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","20-05-2025 21:00:00",25.5626095,84.663264,SO2,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","20-05-2025 21:00:00",25.5626095,84.663264,OZONE,5,28,15
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","20-05-2025 21:00:00",26.10887,91.589544,OZONE,14,22,19
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","20-05-2025 21:00:00",26.187500,91.744194,CO,16,51,19
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","20-05-2025 21:00:00",26.349082,92.68449,PM2.5,32,43,34
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","20-05-2025 21:00:00",26.349082,92.68449,PM10,34,41,35
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","20-05-2025 21:00:00",26.349082,92.68449,NO2,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","20-05-2025 21:00:00",26.446912,91.439057,NO2,1,5,3
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","20-05-2025 21:00:00",26.446912,91.439057,CO,16,35,27
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","20-05-2025 21:00:00",26.446912,91.439057,OZONE,10,32,22
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","20-05-2025 21:00:00",25.204762,85.514960,PM10,NA,NA,NA
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","20-05-2025 21:00:00",25.204762,85.514960,NH3,NA,NA,NA
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","20-05-2025 21:00:00",25.204762,85.514960,SO2,8,10,9
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","20-05-2025 21:00:00",25.567520,83.966379,NH3,3,4,4
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","20-05-2025 21:00:00",25.7808257,84.7446768,CO,14,21,16
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","20-05-2025 21:00:00",25.7808257,84.7446768,OZONE,6,37,16
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","20-05-2025 21:00:00",24.792403,84.992416,OZONE,6,61,42
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","20-05-2025 21:00:00",16.509717,80.612222,NH3,3,5,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","20-05-2025 21:00:00",16.509717,80.612222,SO2,13,19,17
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","20-05-2025 21:00:00",16.554731,80.649110,PM2.5,48,62,52
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","20-05-2025 21:00:00",16.554731,80.649110,SO2,18,21,20
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","20-05-2025 21:00:00",16.554731,80.649110,CO,25,38,28
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","20-05-2025 21:00:00",27.103358,93.679645,PM2.5,14,61,36
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","20-05-2025 21:00:00",24.762518,84.982348,PM10,55,75,66
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","20-05-2025 21:00:00",24.762518,84.982348,OZONE,6,54,44
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","20-05-2025 21:00:00",25.697189,85.245900,PM10,36,91,56
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","20-05-2025 21:00:00",25.697189,85.245900,NO2,4,41,18
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","20-05-2025 21:00:00",26.0881305,87.93840336,PM10,3,65,29
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","20-05-2025 21:00:00",16.5150833,80.5181667,NO2,32,42,36
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","20-05-2025 21:00:00",13.204880,79.097889,PM2.5,42,201,80
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","20-05-2025 21:00:00",13.204880,79.097889,PM10,38,124,67
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","20-05-2025 21:00:00",16.9872867,81.7363176,PM2.5,3,22,12
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","20-05-2025 21:00:00",25.42742023,86.13886079,SO2,36,38,37
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","20-05-2025 21:00:00",25.42742023,86.13886079,OZONE,5,18,11
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","20-05-2025 21:00:00",25.251013,86.989001,OZONE,13,39,15
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","20-05-2025 21:00:00",25.265194,87.012947,NO2,8,10,9
India,Assam,Guwahati,"IITG, Guwahati - PCBA","20-05-2025 21:00:00",26.2028636,91.70046436,PM2.5,10,84,30
India,Assam,Guwahati,"IITG, Guwahati - PCBA","20-05-2025 21:00:00",26.2028636,91.70046436,CO,6,13,6
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","20-05-2025 21:00:00",11.654054,92.734055,CO,15,44,24
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","20-05-2025 21:00:00",26.1209,85.3647,OZONE,12,89,66
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","20-05-2025 21:00:00",25.592539,85.227158,PM2.5,NA,NA,NA
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","20-05-2025 21:00:00",25.592539,85.227158,PM10,NA,NA,NA
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","20-05-2025 21:00:00",25.610369,85.132568,SO2,24,27,25
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","20-05-2025 21:00:00",25.610369,85.132568,OZONE,56,61,59
India,Bihar,Patna,"Muradpur, Patna - BSPCB","20-05-2025 21:00:00",25.619651,85.147382,NH3,2,20,5
India,Bihar,Patna,"Muradpur, Patna - BSPCB","20-05-2025 21:00:00",25.619651,85.147382,OZONE,6,41,29
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","20-05-2025 21:00:00",26.63086,84.90051,PM10,16,71,32
India,Bihar,Munger,"Town Hall, Munger - BSPCB","20-05-2025 21:00:00",25.376776,86.471523,NH3,5,7,7
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","20-05-2025 21:00:00",26.11442,85.39813,PM2.5,21,40,28
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","20-05-2025 21:00:00",26.1403345,85.3650192,PM10,8,125,42
India,Bihar,Patna,"Samanpura, Patna - BSPCB","20-05-2025 21:00:00",25.596727,85.085624,PM2.5,45,92,67
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","20-05-2025 21:00:00",25.366336,87.117468,PM2.5,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","20-05-2025 21:00:00",25.366336,87.117468,CO,33,54,46
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","20-05-2025 21:00:00",25.03280,85.41948,PM10,8,189,100
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","20-05-2025 21:00:00",25.03280,85.41948,NO2,8,11,9
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","20-05-2025 21:00:00",25.859655,85.77944,PM2.5,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","20-05-2025 21:00:00",25.859655,85.77944,PM10,19,82,42
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","20-05-2025 21:00:00",25.859655,85.77944,SO2,5,46,31
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","20-05-2025 21:00:00",24.952822,84.002396,PM10,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","20-05-2025 21:00:00",24.952822,84.002396,OZONE,4,34,19
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","20-05-2025 21:00:00",21.224231,81.408350,PM10,NA,NA,NA
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","20-05-2025 21:00:00",22.08815,82.13737,CO,21,97,60
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","20-05-2025 21:00:00",22.118125,83.140608,PM2.5,10,66,29
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","20-05-2025 21:00:00",26.2271665,84.3570427,SO2,1,10,6
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","20-05-2025 21:00:00",30.735567,76.775714,PM2.5,70,187,117
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","20-05-2025 21:00:00",30.735567,76.775714,SO2,9,51,19
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","20-05-2025 21:00:00",30.735567,76.775714,OZONE,59,300,191
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","20-05-2025 21:00:00",30.719859,76.738637,NO2,9,100,30
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","20-05-2025 21:00:00",30.719859,76.738637,SO2,10,35,18
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","20-05-2025 21:00:00",22.368195,82.746431,PM10,32,58,40
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","20-05-2025 21:00:00",22.368195,82.746431,NO2,12,21,15
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","20-05-2025 21:00:00",28.695381,77.181665,OZONE,10,203,142
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","20-05-2025 21:00:00",28.4706914,77.1099364,PM10,143,384,249
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","20-05-2025 21:00:00",28.5512005,77.2735737,CO,22,46,31
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","20-05-2025 21:00:00",28.656756,77.227234,PM10,77,193,122
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","20-05-2025 21:00:00",28.656756,77.227234,NO2,67,154,98
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","20-05-2025 21:00:00",28.656756,77.227234,SO2,22,30,25
India,Delhi,Delhi,"ITO, Delhi - CPCB","20-05-2025 21:00:00",28.628624,77.241060,OZONE,16,32,24
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","20-05-2025 21:00:00",28.732820,77.170633,OZONE,5,195,131
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","20-05-2025 21:00:00",28.580280,77.233829,NO2,34,114,56
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","20-05-2025 21:00:00",28.588333,77.221667,PM10,NA,NA,NA
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","20-05-2025 21:00:00",28.588333,77.221667,NO2,NA,NA,NA
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","20-05-2025 21:00:00",28.5918245,77.2273074,NO2,18,52,25
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","20-05-2025 21:00:00",21.258815,81.578979,NH3,7,7,7
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","20-05-2025 21:00:00",21.258815,81.578979,OZONE,5,46,24
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","20-05-2025 21:00:00",21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","20-05-2025 21:00:00",21.237755,81.705301,OZONE,3,79,60
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","20-05-2025 21:00:00",21.371751,81.664929,NH3,3,3,3
India,Delhi,Delhi,"Alipur, Delhi - DPCC","20-05-2025 21:00:00",28.815329,77.153010,PM10,133,341,210
India,Delhi,Delhi,"Alipur, Delhi - DPCC","20-05-2025 21:00:00",28.815329,77.153010,OZONE,18,120,96
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","20-05-2025 21:00:00",28.647622,77.3158090,PM2.5,78,233,149
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","20-05-2025 21:00:00",28.647622,77.3158090,PM10,123,289,200
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","20-05-2025 21:00:00",28.647622,77.3158090,SO2,17,34,25
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","20-05-2025 21:00:00",28.611281,77.237738,NH3,21,27,23
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","20-05-2025 21:00:00",28.611281,77.237738,CO,28,95,55
India,Delhi,Delhi,"Mundka, Delhi - DPCC","20-05-2025 21:00:00",28.684678,77.076574,NO2,20,82,39
India,Delhi,Delhi,"Mundka, Delhi - DPCC","20-05-2025 21:00:00",28.684678,77.076574,NH3,10,14,12
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","20-05-2025 21:00:00",28.498571,77.264840,NO2,38,65,50
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","20-05-2025 21:00:00",28.498571,77.264840,SO2,8,19,12
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","20-05-2025 21:00:00",28.498571,77.264840,CO,40,62,51
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","20-05-2025 21:00:00",28.498571,77.264840,OZONE,15,124,86
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","20-05-2025 21:00:00",28.530785,77.271255,NH3,8,24,14
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","20-05-2025 21:00:00",28.530785,77.271255,SO2,4,10,6
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","20-05-2025 21:00:00",28.623763,77.287209,NH3,4,6,5
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","20-05-2025 21:00:00",28.567890,77.250515,SO2,16,29,23
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","20-05-2025 21:00:00",28.567890,77.250515,CO,2,32,14
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","20-05-2025 21:00:00",28.6811736,77.3025234,OZONE,6,23,17
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","20-05-2025 21:00:00",28.531346,77.190156,OZONE,3,132,88
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","20-05-2025 21:00:00",28.672342,77.315260,NO2,12,61,27
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","20-05-2025 21:00:00",28.672342,77.315260,SO2,10,42,16
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","20-05-2025 21:00:00",28.699793,77.165453,SO2,2,20,11
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","20-05-2025 21:00:00",23.107969,72.574648,PM10,41,167,99
